age,attend,authoritarianism,black,born,childs,colath,colrac,colcom,colmil,colhomo,colmslm,con_govt,egalit_scale,evangelical,grass,happy,hispanic_2,homosex,income06,mode,owngun,polviews,pornlaw2,pray,pres08,reborn_r,science_quiz,sex,sibs,social_connect,south,teensex,tolerance,tvhours,vetyears,wordsum,degree_HS,degree_Junior.Coll,degree_Bachelor.deg,degree_Graduate.deg,marital_Widowed,marital_Divorced,marital_Separated,marital_Never.married,news_FEW.TIMES.A.WEEK,news_ONCE.A.WEEK,news_LESS.THAN.ONCE.WK,news_NEVER,partyid_3_Ind,partyid_3_Rep,relig_CATHOLIC,relig_JEWISH,relig_NONE,relig_OTHER,relig_BUDDHISM,relig_HINDUISM,relig_OTHER.EASTERN,relig_MOSLEM.ISLAM,relig_ORTHODOX.CHRISTIAN,relig_CHRISTIAN,relig_NATIVE.AMERICAN,relig_INTER.NONDENOMINATIONAL,social_cons3_Mod,social_cons3_Conserv,spend3_Mod,spend3_Liberal,zodiac_TAURUS,zodiac_GEMINI,zodiac_CANCER,zodiac_LEO,zodiac_VIRGO,zodiac_LIBRA,zodiac_SCORPIO,zodiac_SAGITTARIUS,zodiac_CAPRICORN,zodiac_AQUARIUS,zodiac_PISCES
26,8,3,0,0,0,0,1,0,0,0,1,2,8,2,1,0,0,2,19,0,0,4,0,0,1,1,5,1,2,6,0,0,11,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
39,8,1,0,0,2,0,1,1,0,0,0,2,18,1,1,1,0,0,22,0,0,4,0,0,0,0,9,1,2,7,0,0,11,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,1,0,0,0,4,19,0,0,1,1,3,16,1,1,2,1,5,0,0,8,0,3,5,0,3,14,1,0,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52,1,2,0,0,2,1,1,0,0,0,1,2,9,0,0,0,0,3,21,0,0,3,1,4,1,0,6,0,3,5,0,0,10,1,0,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,0,0,0,0,0,0,0,1,0,0,0,2,31,0,0,1,0,3,18,0,1,1,1,5,0,0,8,0,1,6,0,0,14,4,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,1,1,0,0,3,0,1,1,0,0,1,2,35,0,0,1,0,3,24,0,1,1,0,0,0,0,8,1,3,8,0,3,12,0,0,9,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
41,2,1,0,0,2,0,0,1,0,0,0,3,14,0,0,0,0,3,24,1,1,1,1,1,0,0,5,1,3,5,0,0,13,3,0,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,7,1,0,0,0,0,0,1,0,0,0,4,33,0,0,1,0,3,18,0,1,3,1,1,0,0,8,0,2,8,0,1,12,2,1,9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,0,3,0,0,2,0,0,1,0,1,1,2,28,1,0,1,0,2,18,0,1,4,1,1,0,1,8,0,4,3,0,0,12,4,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,3,15,0,0,3,1,5,0,0,9,0,1,6,0,2,12,3,0,6,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33,2,2,0,0,0,0,0,1,0,0,0,3,22,0,0,1,0,3,2,0,0,2,1,3,0,0,8,0,2,5,0,0,14,0,0,10,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26,0,1,0,0,1,1,0,1,0,0,1,4,22,0,1,0,1,3,17,0,1,3,0,5,0,0,5,1,2,8,0,0,11,2,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,5,0,0,2,1,1,0,1,1,1,4,35,0,0,0,0,0,6,0,1,0,1,1,0,0,4,1,4,4,0,3,5,3,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
46,2,4,0,0,2,0,0,1,0,0,1,2,33,0,0,0,0,0,20,0,0,2,1,1,0,0,6,0,3,6,0,0,14,2,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88,0,2,0,0,2,1,0,0,1,1,1,3,17,0,1,1,0,0,9,0,1,3,0,4,0,0,4,0,5,0,0,0,4,5,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
24,2,1,0,0,0,0,0,1,0,0,0,3,11,0,0,0,0,3,20,0,1,3,1,5,0,0,8,0,1,6,0,2,13,2,0,8,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,8,1,0,0,2,1,1,0,1,1,1,1,20,2,0,0,0,0,12,0,1,5,0,0,1,1,6,1,4,5,0,0,5,3,0,5,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
67,0,1,0,0,0,0,0,1,0,0,0,3,19,0,0,1,0,3,17,0,0,5,1,5,1,0,7,1,1,5,0,0,14,1,0,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,7,3,0,0,0,0,1,0,0,0,1,3,29,1,1,0,0,2,18,0,0,4,0,0,1,0,7,1,2,7,0,0,8,1,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
19,6,1,0,0,0,0,1,1,0,0,0,4,26,0,1,2,0,3,15,0,1,2,1,5,0,0,6,0,2,10,0,1,13,2,0,6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42,2,2,0,0,2,1,1,0,0,0,1,3,19,0,0,1,0,3,14,0,0,3,1,3,0,0,6,1,3,4,0,2,10,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,2,2,0,0,3,0,0,1,0,0,1,2,22,0,0,0,0,3,24,0,0,3,1,1,0,0,5,0,3,4,0,2,14,1,0,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
63,7,2,0,0,2,1,1,1,1,0,1,1,8,2,1,0,0,0,21,0,0,3,0,0,1,1,6,0,2,4,0,0,8,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
22,2,2,0,0,0,0,1,1,0,0,0,3,18,1,0,1,0,3,17,0,1,3,1,2,1,1,6,1,5,12,0,2,12,1,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,0,5,0,1,0,0,1,1,0,0,0,2,1,0,1,1,1,3,20,1,1,4,1,1,0,0,5,0,1,6,0,1,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
51,7,5,1,0,4,1,1,0,1,1,1,3,29,2,1,1,0,0,14,0,1,5,1,1,0,1,4,0,3,3,0,0,5,5,2,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
37,7,3,1,0,3,1,1,1,0,0,1,3,31,2,1,1,0,0,17,0,1,1,1,0,0,1,5,1,16,6,0,0,7,1,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
60,6,4,0,0,4,1,1,1,1,0,1,2,33,2,1,0,0,0,8,0,1,3,1,0,0,1,4,1,1,4,0,0,6,4,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,4,5,0,0,1,0,1,1,0,0,1,2,14,2,0,1,0,3,1,0,1,3,1,0,0,1,6,0,5,10,0,2,12,0,0,6,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
57,8,4,1,0,2,1,0,1,0,0,1,3,29,2,1,2,0,0,10,0,1,4,1,0,0,1,4,1,7,5,0,0,10,5,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
36,8,1,0,0,1,0,1,1,0,0,0,2,19,1,1,2,0,0,18,1,1,5,1,0,1,0,6,1,1,6,0,0,13,2,0,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,7,4,0,0,0,0,0,1,0,0,1,4,5,2,0,1,0,3,20,0,1,4,1,3,1,1,7,1,1,6,0,0,13,1,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
56,2,2,0,0,0,0,0,1,0,0,1,3,23,0,0,1,0,3,20,0,1,2,1,5,0,0,6,1,4,6,0,0,14,5,0,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
49,7,2,0,0,5,0,0,1,0,0,0,1,16,2,0,0,0,0,19,0,0,5,1,0,1,1,7,0,1,5,0,0,14,2,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,1,5,0,0,0,0,0,1,0,0,0,2,4,1,1,1,0,0,20,0,1,4,1,1,0,1,4,0,1,5,0,0,14,5,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,4,0,0,0,0,0,1,0,0,1,3,8,0,0,1,0,3,20,0,1,3,1,2,0,0,6,1,1,4,0,2,13,5,2,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35,1,1,0,0,0,0,0,1,0,0,0,1,26,0,0,2,0,3,18,0,1,5,1,4,1,0,9,0,4,5,0,2,14,3,0,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,2,4,0,0,2,1,1,0,0,0,1,4,35,0,1,1,0,0,20,0,1,3,0,4,0,0,3,1,1,4,0,0,10,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
38,2,2,1,0,7,0,1,1,1,0,1,2,27,1,0,0,0,2,4,0,1,3,1,1,0,0,4,1,2,12,1,0,7,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52,3,5,0,0,1,0,0,1,0,0,1,4,6,0,0,2,0,3,16,0,1,3,0,1,1,0,4,1,2,5,1,0,14,2,0,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
49,8,3,1,0,1,1,1,0,1,1,1,3,15,2,1,1,0,0,11,0,1,4,1,0,0,1,5,1,13,1,1,0,6,3,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
54,7,2,0,0,1,1,1,0,1,1,1,1,22,2,1,0,0,0,15,0,0,4,0,0,1,1,3,1,3,4,1,0,3,2,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
38,7,4,0,1,2,1,1,0,0,0,0,2,24,2,1,1,1,0,18,0,1,5,0,0,1,1,4,1,7,3,1,0,7,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,0,2,0,0,3,0,0,1,0,0,0,3,9,0,0,0,0,0,24,1,1,3,1,5,1,0,9,1,1,10,1,0,14,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
67,0,1,0,0,2,0,0,1,0,0,0,2,22,0,0,0,0,3,24,0,1,1,1,5,0,0,8,0,2,8,1,2,12,1,2,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,0,1,0,0,2,0,0,1,1,0,1,2,32,1,0,2,0,3,20,0,1,3,1,1,0,0,9,1,1,4,1,0,13,2,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,1,1,0,0,0,0,1,0,0,0,1,1,33,0,1,1,0,0,10,0,0,3,1,5,0,0,6,1,2,4,1,0,9,10,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
42,7,4,0,0,1,0,0,0,1,0,1,3,18,2,1,2,0,0,19,0,1,3,1,3,1,1,5,0,3,11,1,2,7,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32,1,1,0,0,1,0,0,1,0,0,0,3,14,0,0,1,0,3,18,0,1,4,1,4,0,0,10,0,1,7,1,2,13,2,0,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61,6,3,0,0,2,1,1,0,1,0,1,3,28,0,1,1,0,0,16,0,1,5,1,2,1,0,5,0,0,8,1,0,8,2,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
55,0,0,0,0,4,1,1,0,1,1,1,4,29,0,1,0,0,3,1,0,1,3,1,2,0,0,4,0,7,6,1,0,9,3,0,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,0,2,0,0,1,1,1,0,1,0,1,2,24,0,0,0,0,1,6,0,0,3,1,5,0,0,6,0,4,11,1,0,10,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,7,3,0,0,4,0,1,0,0,0,1,3,26,2,0,2,0,0,20,0,1,3,0,0,0,1,5,0,2,5,1,0,8,2,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
62,2,3,0,0,3,1,1,1,1,1,1,2,26,2,1,1,0,0,8,0,1,5,0,1,1,1,3,1,6,4,1,0,4,10,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
59,3,3,0,0,3,0,0,1,0,0,0,4,33,1,0,2,0,3,13,0,1,2,1,0,0,1,5,1,4,8,1,1,14,6,0,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
62,2,1,0,0,1,0,1,1,1,0,1,2,12,1,0,1,0,3,18,0,0,4,0,1,1,0,6,0,0,3,1,0,8,8,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65,7,3,0,0,1,0,1,0,0,0,1,1,3,2,1,1,0,0,20,1,0,5,0,0,1,1,5,1,1,1,1,0,8,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,6,3,0,0,1,1,1,0,1,0,1,1,3,2,1,0,0,0,15,0,0,5,0,2,1,1,8,0,2,4,1,0,6,2,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32,0,3,0,0,2,0,1,1,0,0,1,1,13,2,1,0,0,0,16,0,0,3,0,1,1,1,5,1,1,6,1,2,8,2,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
40,7,2,0,0,1,1,1,1,0,0,0,3,18,2,1,1,0,0,20,0,1,3,1,2,0,1,4,1,3,2,1,0,10,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,5,6,0,1,0,0,0,1,0,0,1,3,7,2,1,0,1,0,7,0,1,4,0,1,1,1,7,1,4,10,1,0,9,0,0,6,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53,0,2,0,0,0,0,0,1,0,0,0,2,24,0,0,1,0,3,21,0,0,2,1,5,0,0,7,0,3,5,1,0,13,1,0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,0,2,0,0,0,0,0,1,0,0,0,2,17,0,0,0,0,3,11,0,1,3,1,5,0,0,8,1,1,10,1,0,14,0,2,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,1,0,0,0,0,0,0,0,0,0,3,8,1,1,0,0,3,24,1,1,4,0,1,1,1,6,1,0,6,1,0,15,1,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
33,0,5,0,1,0,0,0,1,0,0,0,3,4,0,0,1,0,3,17,0,1,3,1,4,0,0,8,0,4,3,1,2,12,2,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65,6,1,0,0,2,1,1,0,1,0,1,1,27,1,1,2,0,0,20,0,0,3,0,0,1,1,3,1,4,0,1,1,8,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,8,3,0,0,2,1,0,0,0,1,1,1,35,2,1,1,0,1,5,0,1,6,1,1,1,1,4,1,3,6,1,0,8,3,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,2,1,0,0,0,0,0,1,0,0,1,2,34,2,0,2,0,3,8,0,1,0,1,4,0,1,5,0,1,0,1,1,12,14,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,8,6,0,0,2,1,1,0,1,1,1,2,29,2,1,0,0,0,17,0,0,5,0,0,1,1,2,1,3,4,1,0,1,3,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
70,7,3,0,0,2,0,0,1,1,0,1,1,1,2,1,0,0,0,22,0,0,5,0,0,1,1,4,1,9,0,1,0,10,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,5,4,0,0,2,0,0,1,1,0,0,1,19,1,1,1,0,0,17,0,0,4,0,0,1,1,6,1,1,3,1,0,13,4,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
53,6,3,0,0,0,1,1,1,1,0,1,2,7,2,0,1,0,0,19,1,1,5,0,0,1,1,5,1,3,4,1,0,4,3,0,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
72,8,2,0,0,0,0,0,1,1,0,1,1,16,2,1,1,0,0,8,0,0,1,0,0,1,1,6,1,9,8,1,0,11,3,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
63,8,5,1,0,1,1,1,1,1,1,1,1,4,2,1,1,0,0,10,0,1,0,0,1,0,1,4,1,5,3,1,0,3,6,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
27,4,5,0,0,2,0,0,1,0,0,1,1,6,2,0,0,0,0,19,0,0,5,1,1,0,1,4,1,4,6,1,0,11,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,7,5,0,0,2,0,1,1,0,0,1,3,8,2,1,0,0,3,24,0,1,4,0,1,0,1,9,1,3,5,1,0,13,3,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
82,8,4,0,0,2,1,0,1,1,1,1,3,29,1,1,1,0,0,6,0,0,3,0,1,1,1,4,1,7,9,1,0,10,10,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,4,2,1,0,2,0,1,0,0,0,1,2,24,2,0,1,0,2,18,0,1,3,1,0,0,1,3,1,3,6,1,0,10,1,2,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,8,3,0,0,2,0,1,1,0,0,1,3,5,2,1,1,0,0,21,0,2,4,0,0,1,1,5,1,1,3,1,0,11,2,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
38,6,3,1,0,2,0,0,0,1,1,1,2,27,2,1,0,0,0,14,0,1,3,1,1,0,1,5,1,4,3,1,0,6,1,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
41,7,4,0,0,3,1,1,0,1,0,1,3,35,2,1,1,0,0,0,0,0,3,0,1,1,1,4,1,0,6,1,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
68,7,3,1,0,8,1,0,1,0,0,1,3,27,2,1,1,0,0,5,0,1,0,1,0,0,1,5,1,0,4,1,2,9,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
77,0,4,0,0,3,1,1,1,1,0,1,2,15,0,1,1,0,3,17,0,0,1,1,4,0,0,7,0,1,8,1,0,11,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,3,5,1,1,0,1,1,0,1,1,1,3,23,1,1,0,0,0,1,0,1,6,1,1,0,1,5,0,8,10,1,1,6,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0,6,0,0,2,0,1,0,0,0,1,2,30,1,1,2,0,0,1,0,1,3,1,0,0,0,4,0,5,7,1,0,9,2,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
